,parents,has_nurs,form,children,housing,finance,social,health
2731,usual,critical,1,3,less_conv,inconv,slightly_prob,2
2732,usual,critical,1,3,less_conv,inconv,slightly_prob,3
2733,usual,critical,1,3,less_conv,inconv,problematic,1
2734,usual,critical,1,3,less_conv,inconv,problematic,2
2735,usual,critical,1,3,less_conv,inconv,problematic,3
2736,usual,critical,1,3,critical,convenient,nonprob,1
2737,usual,critical,1,3,critical,convenient,nonprob,2
2738,usual,critical,1,3,critical,convenient,nonprob,3
2739,usual,critical,1,3,critical,convenient,slightly_prob,1
2740,usual,critical,1,3,critical,convenient,slightly_prob,2
2741,usual,critical,1,3,critical,convenient,slightly_prob,3
2742,usual,critical,1,3,critical,convenient,problematic,1
2743,usual,critical,1,3,critical,convenient,problematic,2
2744,usual,critical,1,3,critical,convenient,problematic,3
2745,usual,critical,1,3,critical,inconv,nonprob,1
2746,usual,critical,1,3,critical,inconv,nonprob,2
2747,usual,critical,1,3,critical,inconv,nonprob,3
2748,usual,critical,1,3,critical,inconv,slightly_prob,1
2749,usual,critical,1,3,critical,inconv,slightly_prob,2
2750,usual,critical,1,3,critical,inconv,slightly_prob,3
2751,usual,critical,1,3,critical,inconv,problematic,1
2752,usual,critical,1,3,critical,inconv,problematic,2
2753,usual,critical,1,3,critical,inconv,problematic,3
2754,usual,critical,1,4,convenient,convenient,nonprob,1
2755,usual,critical,1,4,convenient,convenient,nonprob,2
2756,usual,critical,1,4,convenient,convenient,nonprob,3
2757,usual,critical,1,4,convenient,convenient,slightly_prob,1
2758,usual,critical,1,4,convenient,convenient,slightly_prob,2
2759,usual,critical,1,4,convenient,convenient,slightly_prob,3
2760,usual,critical,1,4,convenient,convenient,problematic,1
2761,usual,critical,1,4,convenient,convenient,problematic,2
2762,usual,critical,1,4,convenient,convenient,problematic,3
2763,usual,critical,1,4,convenient,inconv,nonprob,1
2764,usual,critical,1,4,convenient,inconv,nonprob,2
2765,usual,critical,1,4,convenient,inconv,nonprob,3
2766,usual,critical,1,4,convenient,inconv,slightly_prob,1
2767,usual,critical,1,4,convenient,inconv,slightly_prob,2
2768,usual,critical,1,4,convenient,inconv,slightly_prob,3
2769,usual,critical,1,4,convenient,inconv,problematic,1
2770,usual,critical,1,4,convenient,inconv,problematic,2
2771,usual,critical,1,4,convenient,inconv,problematic,3
2772,usual,critical,1,4,less_conv,convenient,nonprob,1
2773,usual,critical,1,4,less_conv,convenient,nonprob,2
2774,usual,critical,1,4,less_conv,convenient,nonprob,3
2775,usual,critical,1,4,less_conv,convenient,slightly_prob,1
2776,usual,critical,1,4,less_conv,convenient,slightly_prob,2
2777,usual,critical,1,4,less_conv,convenient,slightly_prob,3
2778,usual,critical,1,4,less_conv,convenient,problematic,1
2779,usual,critical,1,4,less_conv,convenient,problematic,2
2780,usual,critical,1,4,less_conv,convenient,problematic,3
2781,usual,critical,1,4,less_conv,inconv,nonprob,1
2782,usual,critical,1,4,less_conv,inconv,nonprob,2
2783,usual,critical,1,4,less_conv,inconv,nonprob,3
2784,usual,critical,1,4,less_conv,inconv,slightly_prob,1
2785,usual,critical,1,4,less_conv,inconv,slightly_prob,2
2786,usual,critical,1,4,less_conv,inconv,slightly_prob,3
2787,usual,critical,1,4,less_conv,inconv,problematic,1
2788,usual,critical,1,4,less_conv,inconv,problematic,2
2789,usual,critical,1,4,less_conv,inconv,problematic,3
2790,usual,critical,1,4,critical,convenient,nonprob,1
2791,usual,critical,1,4,critical,convenient,nonprob,2
2792,usual,critical,1,4,critical,convenient,nonprob,3
2793,usual,critical,1,4,critical,convenient,slightly_prob,1
2794,usual,critical,1,4,critical,convenient,slightly_prob,2
2795,usual,critical,1,4,critical,convenient,slightly_prob,3
2796,usual,critical,1,4,critical,convenient,problematic,1
2797,usual,critical,1,4,critical,convenient,problematic,2
2798,usual,critical,1,4,critical,convenient,problematic,3
2799,usual,critical,1,4,critical,inconv,nonprob,1
2800,usual,critical,1,4,critical,inconv,nonprob,2
2801,usual,critical,1,4,critical,inconv,nonprob,3
2802,usual,critical,1,4,critical,inconv,slightly_prob,1
2803,usual,critical,1,4,critical,inconv,slightly_prob,2
2804,usual,critical,1,4,critical,inconv,slightly_prob,3
2805,usual,critical,1,4,critical,inconv,problematic,1
2806,usual,critical,1,4,critical,inconv,problematic,2
2807,usual,critical,1,4,critical,inconv,problematic,3
2808,usual,critical,2,1,convenient,convenient,nonprob,1
2809,usual,critical,2,1,convenient,convenient,nonprob,2
2810,usual,critical,2,1,convenient,convenient,nonprob,3
2811,usual,critical,2,1,convenient,convenient,slightly_prob,1
2812,usual,critical,2,1,convenient,convenient,slightly_prob,2
2813,usual,critical,2,1,convenient,convenient,slightly_prob,3
2814,usual,critical,2,1,convenient,convenient,problematic,1
2815,usual,critical,2,1,convenient,convenient,problematic,2
2816,usual,critical,2,1,convenient,convenient,problematic,3
2817,usual,critical,2,1,convenient,inconv,nonprob,1
2818,usual,critical,2,1,convenient,inconv,nonprob,2
2819,usual,critical,2,1,convenient,inconv,nonprob,3
2820,usual,critical,2,1,convenient,inconv,slightly_prob,1
2821,usual,critical,2,1,convenient,inconv,slightly_prob,2
2822,usual,critical,2,1,convenient,inconv,slightly_prob,3
2823,usual,critical,2,1,convenient,inconv,problematic,1
2824,usual,critical,2,1,convenient,inconv,problematic,2
2825,usual,critical,2,1,convenient,inconv,problematic,3
2826,usual,critical,2,1,less_conv,convenient,nonprob,1
2827,usual,critical,2,1,less_conv,convenient,nonprob,2
2828,usual,critical,2,1,less_conv,convenient,nonprob,3
2829,usual,critical,2,1,less_conv,convenient,slightly_prob,1
2830,usual,critical,2,1,less_conv,convenient,slightly_prob,2
2831,usual,critical,2,1,less_conv,convenient,slightly_prob,3
2832,usual,critical,2,1,less_conv,convenient,problematic,1
2833,usual,critical,2,1,less_conv,convenient,problematic,2
2834,usual,critical,2,1,less_conv,convenient,problematic,3
2835,usual,critical,2,1,less_conv,inconv,nonprob,1
2836,usual,critical,2,1,less_conv,inconv,nonprob,2
2837,usual,critical,2,1,less_conv,inconv,nonprob,3
2838,usual,critical,2,1,less_conv,inconv,slightly_prob,1
2839,usual,critical,2,1,less_conv,inconv,slightly_prob,2
2840,usual,critical,2,1,less_conv,inconv,slightly_prob,3
2841,usual,critical,2,1,less_conv,inconv,problematic,1
2842,usual,critical,2,1,less_conv,inconv,problematic,2
2843,usual,critical,2,1,less_conv,inconv,problematic,3
2844,usual,critical,2,1,critical,convenient,nonprob,1
2845,usual,critical,2,1,critical,convenient,nonprob,2
2846,usual,critical,2,1,critical,convenient,nonprob,3
2847,usual,critical,2,1,critical,convenient,slightly_prob,1
2848,usual,critical,2,1,critical,convenient,slightly_prob,2
2849,usual,critical,2,1,critical,convenient,slightly_prob,3
2850,usual,critical,2,1,critical,convenient,problematic,1
2851,usual,critical,2,1,critical,convenient,problematic,2
2852,usual,critical,2,1,critical,convenient,problematic,3
2853,usual,critical,2,1,critical,inconv,nonprob,1
2854,usual,critical,2,1,critical,inconv,nonprob,2
2855,usual,critical,2,1,critical,inconv,nonprob,3
2856,usual,critical,2,1,critical,inconv,slightly_prob,1
2857,usual,critical,2,1,critical,inconv,slightly_prob,2
2858,usual,critical,2,1,critical,inconv,slightly_prob,3
2859,usual,critical,2,1,critical,inconv,problematic,1
2860,usual,critical,2,1,critical,inconv,problematic,2
2861,usual,critical,2,1,critical,inconv,problematic,3
2862,usual,critical,2,2,convenient,convenient,nonprob,1
2863,usual,critical,2,2,convenient,convenient,nonprob,2
2864,usual,critical,2,2,convenient,convenient,nonprob,3
2865,usual,critical,2,2,convenient,convenient,slightly_prob,1
2866,usual,critical,2,2,convenient,convenient,slightly_prob,2
2867,usual,critical,2,2,convenient,convenient,slightly_prob,3
2868,usual,critical,2,2,convenient,convenient,problematic,1
2869,usual,critical,2,2,convenient,convenient,problematic,2
2870,usual,critical,2,2,convenient,convenient,problematic,3
2871,usual,critical,2,2,convenient,inconv,nonprob,1
2872,usual,critical,2,2,convenient,inconv,nonprob,2
2873,usual,critical,2,2,convenient,inconv,nonprob,3
2874,usual,critical,2,2,convenient,inconv,slightly_prob,1
2875,usual,critical,2,2,convenient,inconv,slightly_prob,2
2876,usual,critical,2,2,convenient,inconv,slightly_prob,3
2877,usual,critical,2,2,convenient,inconv,problematic,1
2878,usual,critical,2,2,convenient,inconv,problematic,2
2879,usual,critical,2,2,convenient,inconv,problematic,3
2880,usual,critical,2,2,less_conv,convenient,nonprob,1
2881,usual,critical,2,2,less_conv,convenient,nonprob,2
2882,usual,critical,2,2,less_conv,convenient,nonprob,3
2883,usual,critical,2,2,less_conv,convenient,slightly_prob,1
2884,usual,critical,2,2,less_conv,convenient,slightly_prob,2
2885,usual,critical,2,2,less_conv,convenient,slightly_prob,3
2886,usual,critical,2,2,less_conv,convenient,problematic,1
2887,usual,critical,2,2,less_conv,convenient,problematic,2
2888,usual,critical,2,2,less_conv,convenient,problematic,3
2889,usual,critical,2,2,less_conv,inconv,nonprob,1
2890,usual,critical,2,2,less_conv,inconv,nonprob,2
2891,usual,critical,2,2,less_conv,inconv,nonprob,3
2892,usual,critical,2,2,less_conv,inconv,slightly_prob,1
2893,usual,critical,2,2,less_conv,inconv,slightly_prob,2
2894,usual,critical,2,2,less_conv,inconv,slightly_prob,3
2895,usual,critical,2,2,less_conv,inconv,problematic,1
2896,usual,critical,2,2,less_conv,inconv,problematic,2
2897,usual,critical,2,2,less_conv,inconv,problematic,3
2898,usual,critical,2,2,critical,convenient,nonprob,1
2899,usual,critical,2,2,critical,convenient,nonprob,2
2900,usual,critical,2,2,critical,convenient,nonprob,3
2901,usual,critical,2,2,critical,convenient,slightly_prob,1
2902,usual,critical,2,2,critical,convenient,slightly_prob,2
2903,usual,critical,2,2,critical,convenient,slightly_prob,3
2904,usual,critical,2,2,critical,convenient,problematic,1
2905,usual,critical,2,2,critical,convenient,problematic,2
2906,usual,critical,2,2,critical,convenient,problematic,3
2907,usual,critical,2,2,critical,inconv,nonprob,1
2908,usual,critical,2,2,critical,inconv,nonprob,2
2909,usual,critical,2,2,critical,inconv,nonprob,3
2910,usual,critical,2,2,critical,inconv,slightly_prob,1
2911,usual,critical,2,2,critical,inconv,slightly_prob,2
2912,usual,critical,2,2,critical,inconv,slightly_prob,3
2913,usual,critical,2,2,critical,inconv,problematic,1
2914,usual,critical,2,2,critical,inconv,problematic,2
2915,usual,critical,2,2,critical,inconv,problematic,3
2916,usual,critical,2,3,convenient,convenient,nonprob,1
2917,usual,critical,2,3,convenient,convenient,nonprob,2
2918,usual,critical,2,3,convenient,convenient,nonprob,3
2919,usual,critical,2,3,convenient,convenient,slightly_prob,1
2920,usual,critical,2,3,convenient,convenient,slightly_prob,2
2921,usual,critical,2,3,convenient,convenient,slightly_prob,3
2922,usual,critical,2,3,convenient,convenient,problematic,1
2923,usual,critical,2,3,convenient,convenient,problematic,2
2924,usual,critical,2,3,convenient,convenient,problematic,3
2925,usual,critical,2,3,convenient,inconv,nonprob,1
2926,usual,critical,2,3,convenient,inconv,nonprob,2
2927,usual,critical,2,3,convenient,inconv,nonprob,3
2928,usual,critical,2,3,convenient,inconv,slightly_prob,1
2929,usual,critical,2,3,convenient,inconv,slightly_prob,2
2930,usual,critical,2,3,convenient,inconv,slightly_prob,3
2931,usual,critical,2,3,convenient,inconv,problematic,1
2932,usual,critical,2,3,convenient,inconv,problematic,2
2933,usual,critical,2,3,convenient,inconv,problematic,3
2934,usual,critical,2,3,less_conv,convenient,nonprob,1
2935,usual,critical,2,3,less_conv,convenient,nonprob,2
2936,usual,critical,2,3,less_conv,convenient,nonprob,3
2937,usual,critical,2,3,less_conv,convenient,slightly_prob,1
2938,usual,critical,2,3,less_conv,convenient,slightly_prob,2
2939,usual,critical,2,3,less_conv,convenient,slightly_prob,3
2940,usual,critical,2,3,less_conv,convenient,problematic,1
2941,usual,critical,2,3,less_conv,convenient,problematic,2
2942,usual,critical,2,3,less_conv,convenient,problematic,3
2943,usual,critical,2,3,less_conv,inconv,nonprob,1
2944,usual,critical,2,3,less_conv,inconv,nonprob,2
2945,usual,critical,2,3,less_conv,inconv,nonprob,3
2946,usual,critical,2,3,less_conv,inconv,slightly_prob,1
2947,usual,critical,2,3,less_conv,inconv,slightly_prob,2
2948,usual,critical,2,3,less_conv,inconv,slightly_prob,3
2949,usual,critical,2,3,less_conv,inconv,problematic,1
2950,usual,critical,2,3,less_conv,inconv,problematic,2
2951,usual,critical,2,3,less_conv,inconv,problematic,3
2952,usual,critical,2,3,critical,convenient,nonprob,1
2953,usual,critical,2,3,critical,convenient,nonprob,2
2954,usual,critical,2,3,critical,convenient,nonprob,3
2955,usual,critical,2,3,critical,convenient,slightly_prob,1
2956,usual,critical,2,3,critical,convenient,slightly_prob,2
2957,usual,critical,2,3,critical,convenient,slightly_prob,3
2958,usual,critical,2,3,critical,convenient,problematic,1
2959,usual,critical,2,3,critical,convenient,problematic,2
2960,usual,critical,2,3,critical,convenient,problematic,3
2961,usual,critical,2,3,critical,inconv,nonprob,1
2962,usual,critical,2,3,critical,inconv,nonprob,2
2963,usual,critical,2,3,critical,inconv,nonprob,3
2964,usual,critical,2,3,critical,inconv,slightly_prob,1
2965,usual,critical,2,3,critical,inconv,slightly_prob,2
2966,usual,critical,2,3,critical,inconv,slightly_prob,3
2967,usual,critical,2,3,critical,inconv,problematic,1
2968,usual,critical,2,3,critical,inconv,problematic,2
2969,usual,critical,2,3,critical,inconv,problematic,3
2970,usual,critical,2,4,convenient,convenient,nonprob,1
2971,usual,critical,2,4,convenient,convenient,nonprob,2
2972,usual,critical,2,4,convenient,convenient,nonprob,3
2973,usual,critical,2,4,convenient,convenient,slightly_prob,1
2974,usual,critical,2,4,convenient,convenient,slightly_prob,2
2975,usual,critical,2,4,convenient,convenient,slightly_prob,3
2976,usual,critical,2,4,convenient,convenient,problematic,1
2977,usual,critical,2,4,convenient,convenient,problematic,2
2978,usual,critical,2,4,convenient,convenient,problematic,3
2979,usual,critical,2,4,convenient,inconv,nonprob,1
2980,usual,critical,2,4,convenient,inconv,nonprob,2
2981,usual,critical,2,4,convenient,inconv,nonprob,3
2982,usual,critical,2,4,convenient,inconv,slightly_prob,1
2983,usual,critical,2,4,convenient,inconv,slightly_prob,2
2984,usual,critical,2,4,convenient,inconv,slightly_prob,3
2985,usual,critical,2,4,convenient,inconv,problematic,1
2986,usual,critical,2,4,convenient,inconv,problematic,2
2987,usual,critical,2,4,convenient,inconv,problematic,3
2988,usual,critical,2,4,less_conv,convenient,nonprob,1
2989,usual,critical,2,4,less_conv,convenient,nonprob,2
2990,usual,critical,2,4,less_conv,convenient,nonprob,3
2991,usual,critical,2,4,less_conv,convenient,slightly_prob,1
2992,usual,critical,2,4,less_conv,convenient,slightly_prob,2
2993,usual,critical,2,4,less_conv,convenient,slightly_prob,3
2994,usual,critical,2,4,less_conv,convenient,problematic,1
2995,usual,critical,2,4,less_conv,convenient,problematic,2
2996,usual,critical,2,4,less_conv,convenient,problematic,3
2997,usual,critical,2,4,less_conv,inconv,nonprob,1
2998,usual,critical,2,4,less_conv,inconv,nonprob,2
2999,usual,critical,2,4,less_conv,inconv,nonprob,3
3000,usual,critical,2,4,less_conv,inconv,slightly_prob,1
3001,usual,critical,2,4,less_conv,inconv,slightly_prob,2
3002,usual,critical,2,4,less_conv,inconv,slightly_prob,3
3003,usual,critical,2,4,less_conv,inconv,problematic,1
3004,usual,critical,2,4,less_conv,inconv,problematic,2
3005,usual,critical,2,4,less_conv,inconv,problematic,3
3006,usual,critical,2,4,critical,convenient,nonprob,1
3007,usual,critical,2,4,critical,convenient,nonprob,2
3008,usual,critical,2,4,critical,convenient,nonprob,3
3009,usual,critical,2,4,critical,convenient,slightly_prob,1
3010,usual,critical,2,4,critical,convenient,slightly_prob,2
3011,usual,critical,2,4,critical,convenient,slightly_prob,3
3012,usual,critical,2,4,critical,convenient,problematic,1
3013,usual,critical,2,4,critical,convenient,problematic,2
3014,usual,critical,2,4,critical,convenient,problematic,3
3015,usual,critical,2,4,critical,inconv,nonprob,1
3016,usual,critical,2,4,critical,inconv,nonprob,2
3017,usual,critical,2,4,critical,inconv,nonprob,3
3018,usual,critical,2,4,critical,inconv,slightly_prob,1
3019,usual,critical,2,4,critical,inconv,slightly_prob,2
3020,usual,critical,2,4,critical,inconv,slightly_prob,3
3021,usual,critical,2,4,critical,inconv,problematic,1
3022,usual,critical,2,4,critical,inconv,problematic,2
3023,usual,critical,2,4,critical,inconv,problematic,3
